"placa","estatus","placa_anterior","years_adeudos","years"
"Z88ASK","Adeudos",NA,3,"2020"
"Z88ASK","Adeudos",NA,3,"2021"
"Z88ASM","Sin adeudos",NA,0,"0"
"Z88ASN","Sin adeudos",NA,0,"0"
"Z88ASP","Sin adeudos",NA,0,"0"
"Z88ASR","Sin adeudos",NA,0,"0"
"Z88ASS","Adeudos",NA,1,"2021"
"Z88AST","Cuenta con Placa Anterior y Adeudos","650MMH",3,"2019"
"Z88AST","Cuenta con Placa Anterior y Adeudos","650MMH",3,"2020"
"Z88AST","Cuenta con Placa Anterior y Adeudos","650MMH",3,"2021"
"Z88ASU","Sin adeudos",NA,0,"0"
"Z88ASV","Sin adeudos",NA,0,"0"
"Z88ASX","Sin adeudos",NA,0,"0"
"Z88ASY","Cuenta con Placa Anterior y Sin adeudos","511WXF",0,"0"
"Z88ATB","Sin adeudos",NA,0,"0"
"Z88ATC","EL VEHICULO FUE LOCALIZADO EN EL PADRON FISCAL DEL DISTRITO FEDERAL CON ESTATUS BAJA, ES NECESARIO QUE ACUDA A LA ADMINISTRACION TRIBUTARIA O CENTRO DE SERVICIO DE LA TESORERIA MAS CERCANO A SU DOMICILIO, A FIN DE REGISTRAR LOS DATOS DE SU VEHICULO, PRESENTANDO LOS SIGUIENTES DOCUMENTOS EN ORIGINAL Y COPIA PARA SU COTEJO",NA,0,"0"
"Z88ATD","Adeudos",NA,3,"2019"
"Z88ATD","Adeudos",NA,3,"2020"
"Z88ATD","Adeudos",NA,3,"2021"
"Z88ATF","Sin adeudos",NA,0,"0"
"Z88ATK","Sin adeudos",NA,0,"0"
"Z88ATL","Sin adeudos",NA,0,"0"
"Z88ATM","Sin adeudos",NA,0,"0"
"Z88ATN","Sin adeudos",NA,0,"0"
"Z88ATR","Adeudos",NA,2,"2020"
"Z88ATR","Adeudos",NA,2,"2021"
"Z88ATW","Sin adeudos",NA,0,"0"
"Z88ATX","Sin adeudos",NA,0,"0"
"Z88ATY","Sin adeudos",NA,0,"0"
"Z88ATZ","Cuenta con Placa Anterior y Sin adeudos","970ZRW",0,"0"
"Z88AUA","Sin adeudos",NA,0,"0"
"Z88AUC","Sin adeudos",NA,0,"0"
"Z88AUH","EL VEHICULO FUE LOCALIZADO EN EL PADRON FISCAL DEL DISTRITO FEDERAL CON ESTATUS BAJA, ES NECESARIO QUE ACUDA A LA ADMINISTRACION TRIBUTARIA O CENTRO DE SERVICIO DE LA TESORERIA MAS CERCANO A SU DOMICILIO, A FIN DE REGISTRAR LOS DATOS DE SU VEHICULO, PRESENTANDO LOS SIGUIENTES DOCUMENTOS EN ORIGINAL Y COPIA PARA SU COTEJO",NA,0,"0"
"Z88AUK","Sin adeudos",NA,0,"0"
"Z88AUM","Adeudos",NA,1,"2021"
"Z88AUN","Sin adeudos",NA,0,"0"
"Z88AUU","Cuenta con Placa Anterior y Adeudos","961YKA",2,"2020"
"Z88AUU","Cuenta con Placa Anterior y Adeudos","961YKA",2,"2021"
"Z88AUV","Cuenta con Placa Anterior y Adeudos","201WZJ",2,"2020"
"Z88AUV","Cuenta con Placa Anterior y Adeudos","201WZJ",2,"2021"
"Z88AUY","Sin adeudos",NA,0,"0"
"Z88AUZ","Adeudos",NA,2,"2020"
"Z88AUZ","Adeudos",NA,2,"2021"
"Z88AVB","Sin adeudos",NA,0,"0"
"Z88AVC","Cuenta con Placa Anterior y Sin adeudos","A97AEM",0,"0"
"Z88AVD","Sin adeudos",NA,0,"0"
"Z88AVG","Sin adeudos",NA,0,"0"
"Z88AVH","Cuenta con Placa Anterior y Sin adeudos","K56AMH",0,"0"
"Z88AVL","Cuenta con Placa Anterior y Sin adeudos","Z88AVL",0,"0"
"Z88AVM","Sin adeudos",NA,0,"0"
"Z88AVS","Adeudos",NA,2,"2019"
"Z88AVS","Adeudos",NA,2,"2021"
"Z88AVT","Adeudos",NA,2,"2020"
"Z88AVT","Adeudos",NA,2,"2021"
"Z88AVU","Sin adeudos",NA,0,"0"
"Z88AVV","Adeudos",NA,2,"2020"
"Z88AVV","Adeudos",NA,2,"2021"
"Z88AVZ","Sin adeudos",NA,0,"0"
"Z88AWA","Adeudos",NA,1,"2021"
"Z88AWB","Sin adeudos",NA,0,"0"
"Z88AWC","Sin adeudos",NA,0,"0"
"Z88AWD","Adeudos",NA,2,"2020"
"Z88AWD","Adeudos",NA,2,"2021"
"Z88AWE","Sin adeudos",NA,0,"0"
"Z88AWF","Sin adeudos",NA,0,"0"
"Z88AWG","Sin adeudos",NA,0,"0"
"Z88AWH","Sin adeudos",NA,0,"0"
"Z88AWJ","Cuenta con Placa Anterior y Adeudos","977YBK",2,"2020"
"Z88AWJ","Cuenta con Placa Anterior y Adeudos","977YBK",2,"2021"
"Z88AWK","Cuenta con Placa Anterior y Adeudos","639RJD",1,"2021"
"Z88AWN","Sin adeudos",NA,0,"0"
"Z88AWP","Sin adeudos",NA,0,"0"
"Z88AWS","Cuenta con Placa Anterior y Adeudos","916ZNG",2,"2020"
"Z88AWS","Cuenta con Placa Anterior y Adeudos","916ZNG",2,"2021"
"Z88AWU","Adeudos",NA,2,"2020"
"Z88AWU","Adeudos",NA,2,"2021"
"Z88AWW","Adeudos",NA,1,"2021"
"Z88AWY","Adeudos",NA,2,"2019"
"Z88AWY","Adeudos",NA,2,"2020"
"Z88AWZ","Sin adeudos",NA,0,"0"
"Z88AXA","Sin adeudos",NA,0,"0"
"Z88AXB","Sin adeudos",NA,0,"0"
"Z88AXC","Sin adeudos",NA,0,"0"
"Z88AXD","Sin adeudos",NA,0,"0"
"Z88AXE","Sin adeudos",NA,0,"0"
"Z88AXG","Adeudos",NA,1,"2021"
"Z88AXK","Sin adeudos",NA,0,"0"
"Z88AXL","Adeudos",NA,2,"2020"
"Z88AXL","Adeudos",NA,2,"2021"
"Z88AXN","Sin adeudos",NA,0,"0"
"Z88AXR","Sin adeudos",NA,0,"0"
"Z88AXS","Sin adeudos",NA,0,"0"
"Z88AXW","Sin adeudos",NA,0,"0"
"Z88AXX","Sin adeudos",NA,0,"0"
"Z88AXZ","Sin adeudos",NA,0,"0"
"Z88AYA","Cuenta con Placa Anterior y Adeudos","186UKV",1,"2021"
"Z88AYB","Sin adeudos",NA,0,"0"
"Z88AYC","Sin adeudos",NA,0,"0"
"Z88AYF","Sin adeudos",NA,0,"0"
"Z88AYG","Cuenta con Placa Anterior y Adeudos","638YDZ",1,"2021"
"Z88AYH","Cuenta con Placa Anterior y Sin adeudos","X21ACG",0,"0"
"Z88AYJ","Sin adeudos",NA,0,"0"
"Z88AYK","Adeudos",NA,2,"2020"
"Z88AYK","Adeudos",NA,2,"2021"
"Z88AYM","Cuenta con Placa Anterior y Sin adeudos","719VSL",0,"0"
"Z88AYN","Cuenta con Placa Anterior y Adeudos","A13AJU",2,"2020"
"Z88AYN","Cuenta con Placa Anterior y Adeudos","A13AJU",2,"2021"
"Z88AYP","Sin adeudos",NA,0,"0"
"Z88AYS","Adeudos",NA,1,"2021"
"Z88AYV","Sin adeudos",NA,0,"0"
"Z88AYZ","Sin adeudos",NA,0,"0"
"Z88AZC","Sin adeudos",NA,0,"0"
"Z88AZD","Sin adeudos",NA,0,"0"
"Z88AZE","Sin adeudos",NA,0,"0"
"Z88AZF","Sin adeudos",NA,0,"0"
"Z88AZH","Adeudos",NA,1,"2020"
"Z88AZK","Sin adeudos",NA,0,"0"
"Z88AZL","Sin adeudos",NA,0,"0"
"Z88AZN","Cuenta con Placa Anterior y Sin adeudos","850ZKM",0,"0"
"Z88AZP","Sin adeudos",NA,0,"0"
"Z88AZS","Cuenta con Placa Anterior y Adeudos","513TPW",1,"2019"
"Z88AZU","Sin adeudos",NA,0,"0"
"Z88AZV","Sin adeudos",NA,0,"0"
"Z88AZX","Sin adeudos",NA,0,"0"
"Z88AZY","Adeudos",NA,1,"2021"
"Z88AZZ","Sin adeudos",NA,0,"0"
"Z88BAA","Sin adeudos",NA,0,"0"
"Z88BAB","Sin adeudos",NA,0,"0"
"Z88BAC","Sin adeudos",NA,0,"0"
"Z88BAD","Adeudos",NA,1,"2021"
"Z88BAF","Sin adeudos",NA,0,"0"
"Z88BAG","Sin adeudos",NA,0,"0"
"Z88BAJ","Sin adeudos",NA,0,"0"
"Z88BAL","Sin adeudos",NA,0,"0"
"Z88BAM","Sin adeudos",NA,0,"0"
"Z88BAN","Sin adeudos",NA,0,"0"
"Z88BAR","Sin adeudos",NA,0,"0"
"Z88BAS","Sin adeudos",NA,0,"0"
"Z88BAT","Sin adeudos",NA,0,"0"
"Z88BAU","Sin adeudos",NA,0,"0"
"Z88BAV","Sin adeudos",NA,0,"0"
"Z88BAW","Adeudos",NA,1,"2021"
"Z88BAX","Sin adeudos",NA,0,"0"
"Z88BAY","Sin adeudos",NA,0,"0"
"Z88BAZ","Sin adeudos",NA,0,"0"
"Z88BBA","Sin adeudos",NA,0,"0"
"Z88BBB","Cuenta con Placa Anterior y Sin adeudos","N28BAP",0,"0"
"Z88BBC","Sin adeudos",NA,0,"0"
"Z88BBD","Sin adeudos",NA,0,"0"
"Z88BBF","Sin adeudos",NA,0,"0"
"Z88BBG","Adeudos",NA,1,"2020"
"Z88BBH","Sin adeudos",NA,0,"0"
"Z88BBJ","Sin adeudos",NA,0,"0"
"Z88BBK","Cuenta con Placa Anterior y Sin adeudos","141ZNV",0,"0"
"Z88BBL","Sin adeudos",NA,0,"0"
"Z88BBS","Sin adeudos",NA,0,"0"
"Z88BBT","Sin adeudos",NA,0,"0"
"Z88BBU","Adeudos",NA,2,"2020"
"Z88BBU","Adeudos",NA,2,"2021"
"Z88BBV","Sin adeudos",NA,0,"0"
"Z88BBW","Sin adeudos",NA,0,"0"
"Z88BBZ","Sin adeudos",NA,0,"0"
"Z88BCA","Sin adeudos",NA,0,"0"
"Z88BCB","Cuenta con Placa Anterior y Sin adeudos","156PBW",0,"0"
"Z88BCD","Cuenta con Placa Anterior y Sin adeudos","U04AGY",0,"0"
"Z88BCE","Sin adeudos",NA,0,"0"
"Z88BCH","Adeudos",NA,1,"2021"
"Z88BCK","Sin adeudos",NA,0,"0"
"Z88BCM","Cuenta con Placa Anterior y Sin adeudos","E68AHT",0,"0"
"Z88BCR","Sin adeudos",NA,0,"0"
"Z88BCS","Sin adeudos",NA,0,"0"
"Z88BCT","Sin adeudos",NA,0,"0"
"Z88BCY","Adeudos",NA,1,"2021"
"Z88BCZ","Sin adeudos",NA,0,"0"
"Z88BDA","Sin adeudos",NA,0,"0"
"Z88BDD","Sin adeudos",NA,0,"0"
"Z88BDG","Sin adeudos",NA,0,"0"
"Z88BDH","Sin adeudos",NA,0,"0"
"Z88BDJ","Sin adeudos",NA,0,"0"
"Z88BDK","Cuenta con Placa Anterior y Sin adeudos","839VJT",0,"0"
"Z88BDL","Sin adeudos",NA,0,"0"
"Z88BDM","Cuenta con Placa Anterior y Sin adeudos","837ZEH",0,"0"
"Z88BDN","Sin adeudos",NA,0,"0"
"Z88BDP","Adeudos",NA,1,"2021"
"Z88BDU","Sin adeudos",NA,0,"0"
"Z88BDV","EL VEHICULO FUE LOCALIZADO EN EL PADRON FISCAL DEL DISTRITO FEDERAL CON ESTATUS BAJA, ES NECESARIO QUE ACUDA A LA ADMINISTRACION TRIBUTARIA O CENTRO DE SERVICIO DE LA TESORERIA MAS CERCANO A SU DOMICILIO, A FIN DE REGISTRAR LOS DATOS DE SU VEHICULO, PRESENTANDO LOS SIGUIENTES DOCUMENTOS EN ORIGINAL Y COPIA PARA SU COTEJO",NA,0,"0"
"Z88BDW","Sin adeudos",NA,0,"0"
"Z88BDX","Sin adeudos",NA,0,"0"
"Z88BDY","Sin adeudos",NA,0,"0"
"Z88BEA","Sin adeudos",NA,0,"0"
"Z88BED","Cuenta con Placa Anterior y Sin adeudos","J53ASG",0,"0"
"Z88BEF","Sin adeudos",NA,0,"0"
"Z88BEG","Sin adeudos",NA,0,"0"
"Z88BEJ","Sin adeudos",NA,0,"0"
"Z88BEK","Sin adeudos",NA,0,"0"
"Z88BEL","Cuenta con Placa Anterior y Sin adeudos","928XTA",0,"0"
"Z88BEN","Sin adeudos",NA,0,"0"
"Z88BEP","Sin adeudos",NA,0,"0"
"Z88BER","Sin adeudos",NA,0,"0"
"Z88BET","Sin adeudos",NA,0,"0"
"Z88BEU","Sin adeudos",NA,0,"0"
"Z88BEV","Sin adeudos",NA,0,"0"
"Z88BEW","Sin adeudos",NA,0,"0"
"Z88BEY","Sin adeudos",NA,0,"0"
"Z88BFA","Sin adeudos",NA,0,"0"
"Z88BFC","Cuenta con Placa Anterior y Sin adeudos","175ZBS",0,"0"
"Z88BFE","EL VEHICULO FUE LOCALIZADO EN EL PADRON FISCAL DEL DISTRITO FEDERAL CON ESTATUS BAJA, ES NECESARIO QUE ACUDA A LA ADMINISTRACION TRIBUTARIA O CENTRO DE SERVICIO DE LA TESORERIA MAS CERCANO A SU DOMICILIO, A FIN DE REGISTRAR LOS DATOS DE SU VEHICULO, PRESENTANDO LOS SIGUIENTES DOCUMENTOS EN ORIGINAL Y COPIA PARA SU COTEJO",NA,0,"0"
"Z88BFF","Sin adeudos",NA,0,"0"
"Z88BFH","Sin adeudos",NA,0,"0"
"Z88BFJ","Cuenta con Placa Anterior y Sin adeudos","A09AGF",0,"0"
"Z88BFK","Sin adeudos",NA,0,"0"
"Z88BFL","Sin adeudos",NA,0,"0"
"Z88BFN","Cuenta con Placa Anterior y Sin adeudos","443ZJL",0,"0"
"Z88BFR","Sin adeudos",NA,0,"0"
"Z88BFU","Sin adeudos",NA,0,"0"
"Z88BFV","Sin adeudos",NA,0,"0"
"Z88BFW","Sin adeudos",NA,0,"0"
"Z88BFY","Sin adeudos",NA,0,"0"
"Z88BFZ","Sin adeudos",NA,0,"0"
"Z88BGA","Sin adeudos",NA,0,"0"
"Z88BGB","Sin adeudos",NA,0,"0"
"Z88BGD","Cuenta con Placa Anterior y Sin adeudos","K53ALT",0,"0"
"Z88BGF","Sin adeudos",NA,0,"0"
"Z88BGG","Cuenta con Placa Anterior y Sin adeudos","W72ADE",0,"0"
"Z88BGH","Sin adeudos",NA,0,"0"
"Z88BGJ","Sin adeudos",NA,0,"0"
"Z88BGL","Sin adeudos",NA,0,"0"
"Z88BGM","Cuenta con Placa Anterior y Sin adeudos","M07AMY",0,"0"
"Z88BGP","Sin adeudos",NA,0,"0"
"Z88BGT","Sin adeudos",NA,0,"0"
"Z88BGV","Sin adeudos",NA,0,"0"
"Z88BGW","Sin adeudos",NA,0,"0"
"Z88BGX","Sin adeudos",NA,0,"0"
"Z88BGZ","Sin adeudos",NA,0,"0"
"Z88BHA","Sin adeudos",NA,0,"0"
"Z88BHB","Sin adeudos",NA,0,"0"
"Z88BHC","Sin adeudos",NA,0,"0"
"Z88BHD","Sin adeudos",NA,0,"0"
"Z88BHE","Sin adeudos",NA,0,"0"
"Z88BHL","Sin adeudos",NA,0,"0"
"Z89AAA","Adeudos",NA,5,"2017"
"Z89AAA","Adeudos",NA,5,"2018"
"Z89AAA","Adeudos",NA,5,"2019"
"Z89AAA","Adeudos",NA,5,"2020"
"Z89AAA","Adeudos",NA,5,"2021"
"Z89AAD","Cuenta con Placa Anterior y Sin adeudos","611WDJ",0,"0"
"Z89AAE","El número de placa no se localizó en el padrón",NA,0,"0"
"Z89AAF","Sin adeudos",NA,0,"0"
"Z89AAG","Sin adeudos",NA,0,"0"
"Z89AAH","EL VEHICULO FUE LOCALIZADO EN EL PADRON FISCAL DEL DISTRITO FEDERAL CON ESTATUS BAJA, ES NECESARIO QUE ACUDA A LA ADMINISTRACION TRIBUTARIA O CENTRO DE SERVICIO DE LA TESORERIA MAS CERCANO A SU DOMICILIO, A FIN DE REGISTRAR LOS DATOS DE SU VEHICULO, PRESENTANDO LOS SIGUIENTES DOCUMENTOS EN ORIGINAL Y COPIA PARA SU COTEJO",NA,0,"0"
"Z89AAJ","Cuenta con Placa Anterior y Adeudos","808WJM",5,"2017"
"Z89AAJ","Cuenta con Placa Anterior y Adeudos","808WJM",5,"2018"
"Z89AAJ","Cuenta con Placa Anterior y Adeudos","808WJM",5,"2019"
"Z89AAJ","Cuenta con Placa Anterior y Adeudos","808WJM",5,"2020"
"Z89AAJ","Cuenta con Placa Anterior y Adeudos","808WJM",5,"2021"
"Z89AAK","Sin adeudos",NA,0,"0"
"Z89AAL","Sin adeudos",NA,0,"0"
"Z89AAM","Sin adeudos",NA,0,"0"
"Z89AAN","EL VEHICULO FUE LOCALIZADO EN EL PADRON FISCAL DEL DISTRITO FEDERAL CON ESTATUS BAJA, ES NECESARIO QUE ACUDA A LA ADMINISTRACION TRIBUTARIA O CENTRO DE SERVICIO DE LA TESORERIA MAS CERCANO A SU DOMICILIO, A FIN DE REGISTRAR LOS DATOS DE SU VEHICULO, PRESENTANDO LOS SIGUIENTES DOCUMENTOS EN ORIGINAL Y COPIA PARA SU COTEJO",NA,0,"0"
"Z89AAR","Sin adeudos",NA,0,"0"
"Z89AAT","Adeudos",NA,2,"2020"
"Z89AAT","Adeudos",NA,2,"2021"
"Z89AAV","Sin adeudos",NA,0,"0"
"Z89AAW","Sin adeudos",NA,0,"0"
"Z89AAX","Sin adeudos",NA,0,"0"
"Z89AAY","Adeudos",NA,5,"2016"
"Z89AAY","Adeudos",NA,5,"2018"
"Z89AAY","Adeudos",NA,5,"2019"
"Z89AAY","Adeudos",NA,5,"2020"
"Z89AAY","Adeudos",NA,5,"2021"
"Z89AAZ","El número de placa no se localizó en el padrón",NA,0,"0"
"Z89ABB","Sin adeudos",NA,0,"0"
"Z89ABC","Cuenta con Placa Anterior y Adeudos","516VZY",4,"2018"
"Z89ABC","Cuenta con Placa Anterior y Adeudos","516VZY",4,"2019"
"Z89ABC","Cuenta con Placa Anterior y Adeudos","516VZY",4,"2020"
"Z89ABC","Cuenta con Placa Anterior y Adeudos","516VZY",4,"2021"
"Z89ABD","Adeudos",NA,3,"2019"
"Z89ABD","Adeudos",NA,3,"2020"
"Z89ABD","Adeudos",NA,3,"2021"
"Z89ABE","EL VEHICULO FUE LOCALIZADO EN EL PADRON FISCAL DEL DISTRITO FEDERAL CON ESTATUS BAJA, ES NECESARIO QUE ACUDA A LA ADMINISTRACION TRIBUTARIA O CENTRO DE SERVICIO DE LA TESORERIA MAS CERCANO A SU DOMICILIO, A FIN DE REGISTRAR LOS DATOS DE SU VEHICULO, PRESENTANDO LOS SIGUIENTES DOCUMENTOS EN ORIGINAL Y COPIA PARA SU COTEJO",NA,0,"0"
"Z89ABJ","Adeudos",NA,2,"2020"
"Z89ABJ","Adeudos",NA,2,"2021"
"Z89ABL","Cuenta con Placa Anterior y Sin adeudos","Z89ABL",0,"0"
"Z89ABM","Adeudos",NA,6,"2016"
"Z89ABM","Adeudos",NA,6,"2017"
"Z89ABM","Adeudos",NA,6,"2018"
"Z89ABM","Adeudos",NA,6,"2019"
"Z89ABM","Adeudos",NA,6,"2020"
"Z89ABM","Adeudos",NA,6,"2021"
"Z89ABN","Sin adeudos",NA,0,"0"
"Z89ABP","Adeudos",NA,1,"2021"
"Z89ABS","Cuenta con Placa Anterior y Sin adeudos","886WYC",0,"0"
"Z89ABT","Cuenta con Placa Anterior y Sin adeudos","Z89ABT",0,"0"
"Z89ABU","Adeudos",NA,3,"2019"
"Z89ABU","Adeudos",NA,3,"2020"
"Z89ABU","Adeudos",NA,3,"2021"
"Z89ABV","Adeudos",NA,1,"2021"
"Z89ABW","Sin adeudos",NA,0,"0"
"Z89ABX","Sin adeudos",NA,0,"0"
"Z89ABY","Sin adeudos",NA,0,"0"
"Z89ABZ","Cuenta con Placa Anterior y Sin adeudos","818ZUR",0,"0"
"Z89ACA","Adeudos",NA,4,"2018"
"Z89ACA","Adeudos",NA,4,"2019"
"Z89ACA","Adeudos",NA,4,"2020"
"Z89ACA","Adeudos",NA,4,"2021"
"Z89ACB","Adeudos",NA,6,"2016"
"Z89ACB","Adeudos",NA,6,"2017"
"Z89ACB","Adeudos",NA,6,"2018"
"Z89ACB","Adeudos",NA,6,"2019"
"Z89ACB","Adeudos",NA,6,"2020"
"Z89ACB","Adeudos",NA,6,"2021"
"Z89ACD","Sin adeudos",NA,0,"0"
"Z89ACF","Adeudos",NA,1,"2021"
"Z89ACG","Sin adeudos",NA,0,"0"
"Z89ACH","Adeudos",NA,4,"2018"
"Z89ACH","Adeudos",NA,4,"2019"
"Z89ACH","Adeudos",NA,4,"2020"
"Z89ACH","Adeudos",NA,4,"2021"
"Z89ACJ","Sin adeudos",NA,0,"0"
"Z89ACK","Adeudos",NA,4,"2018"
"Z89ACK","Adeudos",NA,4,"2019"
"Z89ACK","Adeudos",NA,4,"2020"
"Z89ACK","Adeudos",NA,4,"2021"
"Z89ACM","Sin adeudos",NA,0,"0"
"Z89ACN","Sin adeudos",NA,0,"0"
"Z89ACP","Adeudos",NA,2,"2020"
"Z89ACP","Adeudos",NA,2,"2021"
"Z89ACR","EL VEHICULO FUE LOCALIZADO EN EL PADRON FISCAL DEL DISTRITO FEDERAL CON ESTATUS BAJA, ES NECESARIO QUE ACUDA A LA ADMINISTRACION TRIBUTARIA O CENTRO DE SERVICIO DE LA TESORERIA MAS CERCANO A SU DOMICILIO, A FIN DE REGISTRAR LOS DATOS DE SU VEHICULO, PRESENTANDO LOS SIGUIENTES DOCUMENTOS EN ORIGINAL Y COPIA PARA SU COTEJO",NA,0,"0"
"Z89ACT","Adeudos",NA,5,"2017"
"Z89ACT","Adeudos",NA,5,"2018"
"Z89ACT","Adeudos",NA,5,"2019"
"Z89ACT","Adeudos",NA,5,"2020"
"Z89ACT","Adeudos",NA,5,"2021"
"Z89ACU","Adeudos",NA,5,"2017"
"Z89ACU","Adeudos",NA,5,"2018"
"Z89ACU","Adeudos",NA,5,"2019"
"Z89ACU","Adeudos",NA,5,"2020"
"Z89ACU","Adeudos",NA,5,"2021"
"Z89ACV","Sin adeudos",NA,0,"0"
"Z89ACW","Cuenta con Placa Anterior y Adeudos","241SGP",2,"2020"
"Z89ACW","Cuenta con Placa Anterior y Adeudos","241SGP",2,"2021"
"Z89ACX","Cuenta con Placa Anterior y Adeudos","907TEX",6,"2016"
"Z89ACX","Cuenta con Placa Anterior y Adeudos","907TEX",6,"2017"
"Z89ACX","Cuenta con Placa Anterior y Adeudos","907TEX",6,"2018"
"Z89ACX","Cuenta con Placa Anterior y Adeudos","907TEX",6,"2019"
"Z89ACX","Cuenta con Placa Anterior y Adeudos","907TEX",6,"2020"
"Z89ACX","Cuenta con Placa Anterior y Adeudos","907TEX",6,"2021"
"Z89ACY","Adeudos",NA,1,"2021"
"Z89ADA","Sin adeudos",NA,0,"0"
"Z89ADB","Adeudos",NA,6,"2016"
"Z89ADB","Adeudos",NA,6,"2017"
"Z89ADB","Adeudos",NA,6,"2018"
"Z89ADB","Adeudos",NA,6,"2019"
"Z89ADB","Adeudos",NA,6,"2020"
"Z89ADB","Adeudos",NA,6,"2021"
"Z89ADC","Sin adeudos",NA,0,"0"
"Z89ADD","Sin adeudos",NA,0,"0"
"Z89ADE","Adeudos",NA,3,"2019"
"Z89ADE","Adeudos",NA,3,"2020"
"Z89ADE","Adeudos",NA,3,"2021"
"Z89ADG","EL VEHICULO FUE LOCALIZADO EN EL PADRON FISCAL DEL DISTRITO FEDERAL CON ESTATUS BAJA, ES NECESARIO QUE ACUDA A LA ADMINISTRACION TRIBUTARIA O CENTRO DE SERVICIO DE LA TESORERIA MAS CERCANO A SU DOMICILIO, A FIN DE REGISTRAR LOS DATOS DE SU VEHICULO, PRESENTANDO LOS SIGUIENTES DOCUMENTOS EN ORIGINAL Y COPIA PARA SU COTEJO",NA,0,"0"
"Z89ADJ","Sin adeudos",NA,0,"0"
"Z89ADK","EL VEHICULO FUE LOCALIZADO EN EL PADRON FISCAL DEL DISTRITO FEDERAL CON ESTATUS BAJA, ES NECESARIO QUE ACUDA A LA ADMINISTRACION TRIBUTARIA O CENTRO DE SERVICIO DE LA TESORERIA MAS CERCANO A SU DOMICILIO, A FIN DE REGISTRAR LOS DATOS DE SU VEHICULO, PRESENTANDO LOS SIGUIENTES DOCUMENTOS EN ORIGINAL Y COPIA PARA SU COTEJO",NA,0,"0"
"Z89ADL","Cuenta con Placa Anterior y Adeudos","156XXV",1,"2021"
"Z89ADM","Cuenta con Placa Anterior y Adeudos","763VYM",4,"2018"
"Z89ADM","Cuenta con Placa Anterior y Adeudos","763VYM",4,"2019"
"Z89ADM","Cuenta con Placa Anterior y Adeudos","763VYM",4,"2020"
"Z89ADM","Cuenta con Placa Anterior y Adeudos","763VYM",4,"2021"
"Z89ADN","Adeudos",NA,1,"2021"
"Z89ADP","Sin adeudos",NA,0,"0"
"Z89ADR","Sin adeudos",NA,0,"0"
"Z89ADS","Sin adeudos",NA,0,"0"
"Z89ADT","Cuenta con Placa Anterior y Sin adeudos","Z89ADT",0,"0"
"Z89ADU","Adeudos",NA,4,"2018"
"Z89ADU","Adeudos",NA,4,"2019"
"Z89ADU","Adeudos",NA,4,"2020"
"Z89ADU","Adeudos",NA,4,"2021"
"Z89ADV","Sin adeudos",NA,0,"0"
"Z89ADW","Sin adeudos",NA,0,"0"
"Z89ADY","EL VEHICULO FUE LOCALIZADO EN EL PADRON FISCAL DEL DISTRITO FEDERAL CON ESTATUS BAJA, ES NECESARIO QUE ACUDA A LA ADMINISTRACION TRIBUTARIA O CENTRO DE SERVICIO DE LA TESORERIA MAS CERCANO A SU DOMICILIO, A FIN DE REGISTRAR LOS DATOS DE SU VEHICULO, PRESENTANDO LOS SIGUIENTES DOCUMENTOS EN ORIGINAL Y COPIA PARA SU COTEJO",NA,0,"0"
"Z89ADZ","Sin adeudos",NA,0,"0"
"Z89AEB","Adeudos",NA,6,"2016"
"Z89AEB","Adeudos",NA,6,"2017"
"Z89AEB","Adeudos",NA,6,"2018"
"Z89AEB","Adeudos",NA,6,"2019"
"Z89AEB","Adeudos",NA,6,"2020"
"Z89AEB","Adeudos",NA,6,"2021"
"Z89AEC","Sin adeudos",NA,0,"0"
"Z89AEE","Cuenta con Placa Anterior y Adeudos","666SHN",4,"2018"
"Z89AEE","Cuenta con Placa Anterior y Adeudos","666SHN",4,"2019"
"Z89AEE","Cuenta con Placa Anterior y Adeudos","666SHN",4,"2020"
"Z89AEE","Cuenta con Placa Anterior y Adeudos","666SHN",4,"2021"
"Z89AEF","Adeudos",NA,6,"2016"
"Z89AEF","Adeudos",NA,6,"2017"
"Z89AEF","Adeudos",NA,6,"2018"
"Z89AEF","Adeudos",NA,6,"2019"
"Z89AEF","Adeudos",NA,6,"2020"
"Z89AEF","Adeudos",NA,6,"2021"
"Z89AEG","Adeudos",NA,3,"2019"
"Z89AEG","Adeudos",NA,3,"2020"
"Z89AEG","Adeudos",NA,3,"2021"
"Z89AEH","Sin adeudos",NA,0,"0"
"Z89AEJ","Sin adeudos",NA,0,"0"
"Z89AEL","Sin adeudos",NA,0,"0"
"Z89AEM","Adeudos",NA,5,"2017"
"Z89AEM","Adeudos",NA,5,"2018"
"Z89AEM","Adeudos",NA,5,"2019"
"Z89AEM","Adeudos",NA,5,"2020"
"Z89AEM","Adeudos",NA,5,"2021"
"Z89AEN","Sin adeudos",NA,0,"0"
"Z89AEP","Adeudos",NA,2,"2020"
"Z89AEP","Adeudos",NA,2,"2021"
"Z89AER","Sin adeudos",NA,0,"0"
"Z89AES","Cuenta con Placa Anterior y Adeudos","Z89AES",2,"2020"
"Z89AES","Cuenta con Placa Anterior y Adeudos","Z89AES",2,"2021"
"Z89AET","Sin adeudos",NA,0,"0"
"Z89AEU","Cuenta con Placa Anterior y Sin adeudos","Z89AEU",0,"0"
"Z89AEV","Adeudos",NA,4,"2018"
"Z89AEV","Adeudos",NA,4,"2019"
