placa|estatus
791VSG|Adeudos
791VSH|Adeudos
791VSK|Sin adeudos
791VSP|Adeudos
791VST|Sin adeudos
791VSV|Placa anterior: 791VSV
791VSW|Sin adeudos
791VTJ|Sin adeudos
791VTK|Sin adeudos
791VTL|Adeudos
791VTP|Adeudos
791VTS|Adeudos
791VTT|Adeudos
791VTU|Sin adeudos
791VTW|Sin adeudos
791VTX|Sin adeudos
791VTY|ERROR. Revisar Placa
791VUB|Adeudos
791VUC|Sin adeudos
791VUE|Placa anterior: 433RAG
791VUF|Adeudos
791VUG|Adeudos
791VUK|Adeudos
791VUP|Sin adeudos
791VUR|Adeudos
791VUS|Adeudos
791VUW|ERROR. Revisar Placa
791VVA|Adeudos
791VVD|Adeudos
791VVF|Adeudos
791VVG|Adeudos
791VVH|Adeudos
791VVK|Adeudos
791VVR|Adeudos
791VVU|ERROR. Revisar Placa
791VVX|Adeudos
791VVY|ERROR. Revisar Placa
791VVZ|Sin adeudos
791VWE|Adeudos
791VWG|Sin adeudos
791VWJ|Adeudos
791VWK|Adeudos
791VWN|Adeudos
791VWR|Placa anterior: 791VWR
791VWT|Adeudos
791VWV|Adeudos
791VWZ|Sin adeudos
791VXA|Sin adeudos
791VXB|Adeudos
791VXC|Adeudos
791VXF|Adeudos
791VXM|Adeudos
791VXS|Sin adeudos
791VXX|Sin adeudos
791VYA|Adeudos
791VYC|Sin adeudos
791VYH|Adeudos
791VYJ|Adeudos
791VYK|El número de placa no se localizó en el padrón
791VYL|Sin adeudos
791VYP|ERROR. Revisar Placa
791VYS|Adeudos
791VYT|Adeudos
791VYV|Adeudos
791VZA|Adeudos
791VZC|Sin adeudos
791VZE|Sin adeudos
791VZG|Sin adeudos
791VZH|Sin adeudos
791VZJ|Adeudos
791VZK|Adeudos
791VZN|Sin adeudos
791VZP|Adeudos
791VZR|ERROR. Revisar Placa
791VZU|ERROR. Revisar Placa
791VZV|Adeudos
791VZW|Adeudos
791VZY|Adeudos
791WAA|Sin adeudos
791WAD|Adeudos
791WAH|Sin adeudos
791WAN|Adeudos
791WAR|Sin adeudos
791WAT|Adeudos
791WAX|Sin adeudos
791WAZ|Adeudos
791WBB|Adeudos
791WBE|Adeudos
791WBF|Adeudos
791WBH|ERROR. Revisar Placa
791WBJ|ERROR. Revisar Placa
791WBM|ERROR. Revisar Placa
791WBN|ERROR. Revisar Placa
791WBP|ERROR. Revisar Placa
791WBS|Adeudos
791WBU|Sin adeudos
791WBV|ERROR. Revisar Placa
791WBY|Adeudos
791WCA|Adeudos
791WCB|ERROR. Revisar Placa
791WCD|Adeudos
791WCH|Sin adeudos
791WCJ|Sin adeudos
791WCS|ERROR. Revisar Placa
791WCV|Sin adeudos
791WCW|ERROR. Revisar Placa
791WCY|Adeudos
791WCZ|Sin adeudos
791WDB|Sin adeudos
791WDC|Adeudos
791WDF|Adeudos
791WDG|Sin adeudos
791WDL|Sin adeudos
791WDT|Sin adeudos
791WDV|Adeudos
791WDW|Sin adeudos
791WDX|Sin adeudos
791WDZ|Sin adeudos
791WEA|Adeudos
791WEB|Sin adeudos
791WED|Adeudos
791WEJ|Sin adeudos
791WEV|Sin adeudos
791WEW|Sin adeudos
791WEZ|Adeudos
791WFA|Sin adeudos
791WFC|Adeudos
791WFE|Sin adeudos
791WFG|Adeudos
791WFJ|Adeudos
791WFK|Sin adeudos
791WFP|Adeudos
791WFS|Placa anterior: 791WFS
791WFT|Sin adeudos
791WFU|ERROR. Revisar Placa
791WFV|Sin adeudos
791WFW|Adeudos
791WFY|Adeudos
791WGA|Adeudos
791WGG|ERROR. Revisar Placa
791WGH|Sin adeudos
791WGL|Adeudos
791WGM|Adeudos
791WGN|Sin adeudos
791WGP|Adeudos
791WGR|Sin adeudos
791WGS|Sin adeudos
791WGU|Sin adeudos
791WGX|Sin adeudos
791WHB|Sin adeudos
791WHJ|Sin adeudos
791WHK|Adeudos
791WHL|Sin adeudos
791WHN|EL VEHICULO FUE LOCALIZADO EN EL PADRON FISCAL DEL DISTRITO FEDERAL CON ESTATUS BAJA, ES NECESARIO QUE ACUDA A LA ADMINISTRACION TRIBUTARIA O CENTRO DE SERVICIO DE LA TESORERIA MAS CERCANO A SU DOMICILIO, A FIN DE REGISTRAR LOS DATOS DE SU VEHICULO, PRESENTANDO LOS SIGUIENTES DOCUMENTOS EN ORIGINAL Y COPIA PARA SU COTEJO
791WHP|ERROR. Revisar Placa
791WHR|Adeudos
791WHU|ERROR. Revisar Placa
791WHW|Sin adeudos
791WJB|Sin adeudos
794YRV|ERROR. Revisar Placa
794YRY|Adeudos
794YRZ|Sin adeudos
794YSB|Adeudos
794YSD|Sin adeudos
794YSE|Adeudos
794YSF|Placa anterior: 794YSF
794YSG|Sin adeudos
794YSK|Sin adeudos
794YSM|Adeudos
794YSN|Adeudos
794YSS|Adeudos
794YST|Sin adeudos
794YSU|Adeudos
794YSV|Adeudos
794YSW|Sin adeudos
794YSX|Sin adeudos
794YSY|EL VEHICULO FUE LOCALIZADO EN EL PADRON FISCAL DEL DISTRITO FEDERAL CON ESTATUS BAJA, ES NECESARIO QUE ACUDA A LA ADMINISTRACION TRIBUTARIA O CENTRO DE SERVICIO DE LA TESORERIA MAS CERCANO A SU DOMICILIO, A FIN DE REGISTRAR LOS DATOS DE SU VEHICULO, PRESENTANDO LOS SIGUIENTES DOCUMENTOS EN ORIGINAL Y COPIA PARA SU COTEJO
794YSZ|ERROR. Revisar Placa
794YTA|Sin adeudos
794YTC|Adeudos
794YTE|Sin adeudos
794YTF|Adeudos
794YTG|Placa anterior: 145UCV
794YTH|Adeudos
794YTJ|Placa anterior: 102WAS
794YTK|Adeudos
794YTL|Adeudos
794YTM|Adeudos
794YTP|Sin adeudos
794YTR|Adeudos
794YTS|Sin adeudos
794YTT|Sin adeudos
794YTU|Sin adeudos
794YTV|Sin adeudos
794YTW|Placa anterior: 794YTW
794YTX|Sin adeudos
794YTY|Sin adeudos
794YTZ|Sin adeudos
794YUA|Adeudos
794YUB|Sin adeudos
794YUD|Adeudos
794YUE|Adeudos
794YUF|Sin adeudos
794YUG|Adeudos
794YUJ|Adeudos
794YUL|Adeudos
794YUM|Adeudos
794YUN|Sin adeudos
794YUP|Sin adeudos
794YUR|Adeudos
794YUS|Adeudos
794YUT|Sin adeudos
794YUU|Sin adeudos
794YUV|Placa anterior: 811LYR
794YUW|EL VEHICULO FUE LOCALIZADO EN EL PADRON FISCAL DEL DISTRITO FEDERAL CON ESTATUS BAJA, ES NECESARIO QUE ACUDA A LA ADMINISTRACION TRIBUTARIA O CENTRO DE SERVICIO DE LA TESORERIA MAS CERCANO A SU DOMICILIO, A FIN DE REGISTRAR LOS DATOS DE SU VEHICULO, PRESENTANDO LOS SIGUIENTES DOCUMENTOS EN ORIGINAL Y COPIA PARA SU COTEJO
794YUY|Adeudos
794YUZ|Adeudos
794YVA|Sin adeudos
794YVB|Sin adeudos
794YVC|Adeudos
794YVD|EL VEHICULO FUE LOCALIZADO EN EL PADRON FISCAL DEL DISTRITO FEDERAL CON ESTATUS BAJA, ES NECESARIO QUE ACUDA A LA ADMINISTRACION TRIBUTARIA O CENTRO DE SERVICIO DE LA TESORERIA MAS CERCANO A SU DOMICILIO, A FIN DE REGISTRAR LOS DATOS DE SU VEHICULO, PRESENTANDO LOS SIGUIENTES DOCUMENTOS EN ORIGINAL Y COPIA PARA SU COTEJO
794YVE|Adeudos
794YVF|Adeudos
794YVG|Placa anterior: 393VLH
794YVJ|Placa anterior: 794YVJ
794YVK|Sin adeudos
794YVL|Sin adeudos
794YVM|Adeudos
794YVN|ERROR. Revisar Placa
794YVP|Sin adeudos
794YVR|Sin adeudos
794YVS|Sin adeudos
794YVT|Adeudos
794YVU|Sin adeudos
794YVW|Sin adeudos
794YVX|Sin adeudos
794YVY|Adeudos
794YVZ|Sin adeudos
794YWA|Sin adeudos
794YWB|ERROR. Revisar Placa
794YWC|ERROR. Revisar Placa
794YWD|ERROR. Revisar Placa
794YWG|ERROR. Revisar Placa
794YWH|Adeudos
794YWJ|Sin adeudos
794YWK|Sin adeudos
794YWL|Adeudos
794YWM|ERROR. Revisar Placa
794YWN|Sin adeudos
794YWP|Adeudos
794YWR|Adeudos
794YWS|Adeudos
794YWT|Adeudos
794YWU|Sin adeudos
794YWV|Adeudos
794YWW|Sin adeudos
794YWX|Sin adeudos
794YWY|EL VEHICULO FUE LOCALIZADO EN EL PADRON FISCAL DEL DISTRITO FEDERAL CON ESTATUS BAJA, ES NECESARIO QUE ACUDA A LA ADMINISTRACION TRIBUTARIA O CENTRO DE SERVICIO DE LA TESORERIA MAS CERCANO A SU DOMICILIO, A FIN DE REGISTRAR LOS DATOS DE SU VEHICULO, PRESENTANDO LOS SIGUIENTES DOCUMENTOS EN ORIGINAL Y COPIA PARA SU COTEJO
794YWZ|Adeudos
794YXA|Adeudos
794YXB|Adeudos
794YXC|ERROR. Revisar Placa
794YXD|Sin adeudos
794YXG|Adeudos
794YXH|Adeudos
794YXK|Sin adeudos
794YXL|Sin adeudos
794YXN|Adeudos
794YXP|Adeudos
794YXS|Adeudos
794YXT|Adeudos
794YXU|El número de placa no se localizó en el padrón
794YXV|Adeudos
794YXY|Adeudos
794YXZ|Adeudos
794YYA|Adeudos
794YYB|Adeudos
794YYD|Sin adeudos
794YYE|Adeudos
794YYF|EL VEHICULO FUE LOCALIZADO EN EL PADRON FISCAL DEL DISTRITO FEDERAL CON ESTATUS BAJA, ES NECESARIO QUE ACUDA A LA ADMINISTRACION TRIBUTARIA O CENTRO DE SERVICIO DE LA TESORERIA MAS CERCANO A SU DOMICILIO, A FIN DE REGISTRAR LOS DATOS DE SU VEHICULO, PRESENTANDO LOS SIGUIENTES DOCUMENTOS EN ORIGINAL Y COPIA PARA SU COTEJO
794YYG|Adeudos
794YYH|Adeudos
794YYJ|Sin adeudos
794YYK|Sin adeudos
794YYM|Adeudos
794YYN|Adeudos
794YYP|Adeudos
794YYR|Adeudos
794YYS|Adeudos
794YYT|Sin adeudos
794YYU|Adeudos
794YYV|Placa anterior: 679TRE
794YYW|Adeudos
794YYY|Adeudos
794YZA|Sin adeudos
794YZB|Sin adeudos
794YZC|Adeudos
794YZD|Sin adeudos
794YZE|Sin adeudos
794YZF|Sin adeudos
794YZG|Adeudos
794YZH|Adeudos
794YZJ|Sin adeudos
794YZK|Sin adeudos
794YZL|Sin adeudos
794YZP|Adeudos
794YZS|Sin adeudos
794YZT|Adeudos
794YZU|Adeudos
794YZX|Adeudos
794YZZ|Adeudos
794ZAC|Adeudos
794ZAD|Sin adeudos
794ZAE|Adeudos
794ZAF|ERROR. Revisar Placa
794ZAH|ERROR. Revisar Placa
794ZAJ|ERROR. Revisar Placa
794ZAM|Sin adeudos
794ZAN|Sin adeudos
794ZAR|Sin adeudos
794ZAS|Adeudos
794ZAT|Adeudos
794ZAU|Adeudos
794ZAV|Adeudos
794ZAX|Sin adeudos
794ZAY|Adeudos
794ZBA|Sin adeudos
794ZBC|Sin adeudos
794ZBD|Adeudos
794ZBE|Adeudos
794ZBF|Adeudos
794ZBG|Sin adeudos
794ZBH|Adeudos
794ZBJ|Sin adeudos
794ZBK|Sin adeudos
794ZBL|Sin adeudos
794ZBN|Sin adeudos
794ZBP|Adeudos
794ZBR|EL VEHICULO FUE LOCALIZADO EN EL PADRON FISCAL DEL DISTRITO FEDERAL CON ESTATUS BAJA, ES NECESARIO QUE ACUDA A LA ADMINISTRACION TRIBUTARIA O CENTRO DE SERVICIO DE LA TESORERIA MAS CERCANO A SU DOMICILIO, A FIN DE REGISTRAR LOS DATOS DE SU VEHICULO, PRESENTANDO LOS SIGUIENTES DOCUMENTOS EN ORIGINAL Y COPIA PARA SU COTEJO
794ZBT|Sin adeudos
794ZBW|Sin adeudos
794ZBX|EL VEHICULO FUE LOCALIZADO EN EL PADRON FISCAL DEL DISTRITO FEDERAL CON ESTATUS BAJA, ES NECESARIO QUE ACUDA A LA ADMINISTRACION TRIBUTARIA O CENTRO DE SERVICIO DE LA TESORERIA MAS CERCANO A SU DOMICILIO, A FIN DE REGISTRAR LOS DATOS DE SU VEHICULO, PRESENTANDO LOS SIGUIENTES DOCUMENTOS EN ORIGINAL Y COPIA PARA SU COTEJO
794ZBY|EL VEHICULO FUE LOCALIZADO EN EL PADRON FISCAL DEL DISTRITO FEDERAL CON ESTATUS BAJA, ES NECESARIO QUE ACUDA A LA ADMINISTRACION TRIBUTARIA O CENTRO DE SERVICIO DE LA TESORERIA MAS CERCANO A SU DOMICILIO, A FIN DE REGISTRAR LOS DATOS DE SU VEHICULO, PRESENTANDO LOS SIGUIENTES DOCUMENTOS EN ORIGINAL Y COPIA PARA SU COTEJO
794ZBZ|ERROR. Revisar Placa
794ZCB|Placa anterior: 794ZCB
794ZCC|Adeudos
794ZCE|Sin adeudos
794ZCF|Adeudos
794ZCH|Sin adeudos
794ZCJ|Sin adeudos
794ZCK|Sin adeudos
794ZCL|Adeudos
794ZCM|Sin adeudos
794ZCN|Sin adeudos
794ZCP|Adeudos
794ZCS|EL VEHICULO FUE LOCALIZADO EN EL PADRON FISCAL DEL DISTRITO FEDERAL CON ESTATUS BAJA, ES NECESARIO QUE ACUDA A LA ADMINISTRACION TRIBUTARIA O CENTRO DE SERVICIO DE LA TESORERIA MAS CERCANO A SU DOMICILIO, A FIN DE REGISTRAR LOS DATOS DE SU VEHICULO, PRESENTANDO LOS SIGUIENTES DOCUMENTOS EN ORIGINAL Y COPIA PARA SU COTEJO
794ZCT|Adeudos
794ZCU|Sin adeudos
794ZCV|Sin adeudos
794ZCW|Placa anterior: 794ZCW
794ZCY|Adeudos
794ZDA|Adeudos
794ZDB|Adeudos
794ZDC|Adeudos
794ZDD|Sin adeudos
794ZDE|Adeudos
794ZDF|Sin adeudos
794ZDG|Sin adeudos
794ZDH|Placa anterior: 794ZDH
794ZDJ|Sin adeudos
794ZDK|Placa anterior: 423NTK
794ZDN|Adeudos
794ZDP|Sin adeudos
794ZDR|Adeudos
794ZDS|Adeudos
794ZDT|Sin adeudos
794ZDU|Adeudos
794ZDV|Adeudos
794ZEA|Adeudos
794ZEB|Adeudos
794ZEC|Sin adeudos
794ZED|EL VEHICULO FUE LOCALIZADO EN EL PADRON FISCAL DEL DISTRITO FEDERAL CON ESTATUS BAJA, ES NECESARIO QUE ACUDA A LA ADMINISTRACION TRIBUTARIA O CENTRO DE SERVICIO DE LA TESORERIA MAS CERCANO A SU DOMICILIO, A FIN DE REGISTRAR LOS DATOS DE SU VEHICULO, PRESENTANDO LOS SIGUIENTES DOCUMENTOS EN ORIGINAL Y COPIA PARA SU COTEJO
794ZEE|Sin adeudos
794ZEH|Adeudos
794ZEJ|ERROR. Revisar Placa
794ZEK|ERROR. Revisar Placa
794ZEL|Sin adeudos
794ZEM|Sin adeudos
794ZEP|Adeudos
794ZER|Sin adeudos
794ZES|Placa anterior: 242YJD
794ZET|Adeudos
794ZEU|EL VEHICULO FUE LOCALIZADO EN EL PADRON FISCAL DEL DISTRITO FEDERAL CON ESTATUS BAJA, ES NECESARIO QUE ACUDA A LA ADMINISTRACION TRIBUTARIA O CENTRO DE SERVICIO DE LA TESORERIA MAS CERCANO A SU DOMICILIO, A FIN DE REGISTRAR LOS DATOS DE SU VEHICULO, PRESENTANDO LOS SIGUIENTES DOCUMENTOS EN ORIGINAL Y COPIA PARA SU COTEJO
794ZEV|Sin adeudos
794ZEW|Adeudos
794ZEX|Placa anterior: 585YPS
794ZEY|Adeudos
794ZEZ|Sin adeudos
794ZFA|Adeudos
794ZFC|Sin adeudos
794ZFD|Adeudos
794ZFE|Sin adeudos
794ZFF|Adeudos
794ZFG|Sin adeudos
794ZFH|Adeudos
794ZFJ|Sin adeudos
794ZFK|Adeudos
794ZFN|Adeudos
794ZFR|Placa anterior: 846UZB
794ZFS|Adeudos
794ZFU|Sin adeudos
794ZFV|Adeudos
794ZFW|Adeudos
794ZFX|Adeudos
794ZFY|Sin adeudos
794ZGB|Adeudos
794ZGC|Sin adeudos
794ZGD|ERROR. Revisar Placa
794ZGE|Sin adeudos
794ZGF|Sin adeudos
794ZGG|Sin adeudos
794ZGH|Sin adeudos
794ZGJ|Adeudos
794ZGK|Adeudos
794ZGL|El número de placa no se localizó en el padrón
794ZGM|Placa anterior: 266YXY
794ZGN|Placa anterior: 558WUL
794ZGP|Adeudos
794ZGR|Adeudos
794ZGS|Adeudos
794ZGT|Adeudos
794ZGU|Adeudos
794ZGV|Sin adeudos
794ZGW|Adeudos
794ZGY|Adeudos
794ZGZ|ERROR. Revisar Placa
794ZHB|Sin adeudos
794ZHD|Adeudos
794ZHE|Sin adeudos
794ZHF|Sin adeudos
794ZHG|Sin adeudos
794ZHH|Placa anterior: 926URX
794ZHK|Adeudos
794ZHL|Adeudos
794ZHN|Sin adeudos
794ZHR|Adeudos
794ZHS|Sin adeudos
794ZHT|El número de placa no se localizó en el padrón
794ZHU|El número de placa no se localizó en el padrón
794ZHV|Sin adeudos
794ZHW|Adeudos
794ZHX|Adeudos
794ZHY|EL VEHICULO FUE LOCALIZADO EN EL PADRON FISCAL DEL DISTRITO FEDERAL CON ESTATUS BAJA, ES NECESARIO QUE ACUDA A LA ADMINISTRACION TRIBUTARIA O CENTRO DE SERVICIO DE LA TESORERIA MAS CERCANO A SU DOMICILIO, A FIN DE REGISTRAR LOS DATOS DE SU VEHICULO, PRESENTANDO LOS SIGUIENTES DOCUMENTOS EN ORIGINAL Y COPIA PARA SU COTEJO
794ZJA|EL VEHICULO FUE LOCALIZADO EN EL PADRON FISCAL DEL DISTRITO FEDERAL CON ESTATUS BAJA, ES NECESARIO QUE ACUDA A LA ADMINISTRACION TRIBUTARIA O CENTRO DE SERVICIO DE LA TESORERIA MAS CERCANO A SU DOMICILIO, A FIN DE REGISTRAR LOS DATOS DE SU VEHICULO, PRESENTANDO LOS SIGUIENTES DOCUMENTOS EN ORIGINAL Y COPIA PARA SU COTEJO
794ZJB|Sin adeudos
794ZJC|Adeudos
794ZJE|Adeudos
794ZJF|Adeudos
794ZJH|Sin adeudos
794ZJJ|Adeudos
794ZJK|Sin adeudos
794ZJM|Adeudos
794ZJR|Placa anterior: 898YAN
794ZJS|Adeudos
794ZJT|Adeudos
794ZJV|Sin adeudos
794ZJX|Sin adeudos
794ZJY|Adeudos
794ZKC|Adeudos
794ZKD|Adeudos
794ZKE|Adeudos
794ZKF|Adeudos
794ZKG|Adeudos
794ZKK|Adeudos
794ZKM|Adeudos
794ZKP|Sin adeudos
794ZKR|Adeudos
794ZKS|Sin adeudos
794ZKU|Adeudos
794ZKV|Sin adeudos
794ZKW|Adeudos
794ZKX|Adeudos
794ZKY|EL VEHICULO FUE LOCALIZADO EN EL PADRON FISCAL DEL DISTRITO FEDERAL CON ESTATUS BAJA, ES NECESARIO QUE ACUDA A LA ADMINISTRACION TRIBUTARIA O CENTRO DE SERVICIO DE LA TESORERIA MAS CERCANO A SU DOMICILIO, A FIN DE REGISTRAR LOS DATOS DE SU VEHICULO, PRESENTANDO LOS SIGUIENTES DOCUMENTOS EN ORIGINAL Y COPIA PARA SU COTEJO
794ZLA|Adeudos
794ZLB|Adeudos
794ZLC|Sin adeudos
794ZLD|ERROR. Revisar Placa
794ZLE|Adeudos
794ZLF|Adeudos
794ZLH|Adeudos
794ZLJ|Sin adeudos
794ZLK|Adeudos
794ZLL|Adeudos
794ZLN|Sin adeudos
794ZLP|Sin adeudos
794ZLS|Adeudos
794ZLT|Placa anterior: 939XRR
794ZLU|EL VEHICULO FUE LOCALIZADO EN EL PADRON FISCAL DEL DISTRITO FEDERAL CON ESTATUS BAJA, ES NECESARIO QUE ACUDA A LA ADMINISTRACION TRIBUTARIA O CENTRO DE SERVICIO DE LA TESORERIA MAS CERCANO A SU DOMICILIO, A FIN DE REGISTRAR LOS DATOS DE SU VEHICULO, PRESENTANDO LOS SIGUIENTES DOCUMENTOS EN ORIGINAL Y COPIA PARA SU COTEJO
794ZLW|Adeudos
794ZLX|Adeudos
794ZLY|Sin adeudos
794ZLZ|Adeudos
794ZMA|ERROR. Revisar Placa
794ZMB|ERROR. Revisar Placa
794ZMC|ERROR. Revisar Placa
794ZMD|Adeudos
794ZME|Adeudos
794ZMF|Adeudos
794ZMG|Adeudos
794ZML|Adeudos
794ZMM|Adeudos
794ZMN|Adeudos
794ZMR|Adeudos
794ZMT|Adeudos
794ZMU|Adeudos
794ZMV|Adeudos
794ZMX|Sin adeudos
794ZMY|Sin adeudos
794ZMZ|EL VEHICULO FUE LOCALIZADO EN EL PADRON FISCAL DEL DISTRITO FEDERAL CON ESTATUS BAJA, ES NECESARIO QUE ACUDA A LA ADMINISTRACION TRIBUTARIA O CENTRO DE SERVICIO DE LA TESORERIA MAS CERCANO A SU DOMICILIO, A FIN DE REGISTRAR LOS DATOS DE SU VEHICULO, PRESENTANDO LOS SIGUIENTES DOCUMENTOS EN ORIGINAL Y COPIA PARA SU COTEJO
794ZNA|Sin adeudos
794ZNC|Adeudos
794ZND|Sin adeudos
794ZNE|Adeudos
794ZNG|Adeudos
794ZNH|Adeudos
794ZNJ|Adeudos
794ZNK|Sin adeudos
794ZNL|Adeudos
794ZNP|Adeudos
794ZNR|Sin adeudos
794ZNS|Adeudos
794ZNT|Adeudos
794ZNU|Sin adeudos
794ZNV|Sin adeudos
794ZNW|Adeudos
794ZNX|Adeudos
794ZNY|Adeudos
794ZNZ|Sin adeudos
794ZPA|Adeudos
794ZPB|Adeudos
794ZPD|EL VEHICULO FUE LOCALIZADO EN EL PADRON FISCAL DEL DISTRITO FEDERAL CON ESTATUS BAJA, ES NECESARIO QUE ACUDA A LA ADMINISTRACION TRIBUTARIA O CENTRO DE SERVICIO DE LA TESORERIA MAS CERCANO A SU DOMICILIO, A FIN DE REGISTRAR LOS DATOS DE SU VEHICULO, PRESENTANDO LOS SIGUIENTES DOCUMENTOS EN ORIGINAL Y COPIA PARA SU COTEJO
794ZPF|Adeudos
794ZPH|Sin adeudos
794ZPJ|Adeudos
794ZPK|Sin adeudos
794ZPL|Placa anterior: 232YAP
794ZPP|Adeudos
794ZPR|Adeudos
794ZPS|Adeudos
794ZPT|Adeudos
794ZPU|El número de placa no se localizó en el padrón
794ZPV|Adeudos
794ZPW|Adeudos
794ZPY|Adeudos
794ZPZ|Sin adeudos
794ZRA|Adeudos
794ZRC|Adeudos
794ZRD|Adeudos
794ZRE|Adeudos
794ZRG|Adeudos
794ZRH|Adeudos
794ZRJ|Sin adeudos
794ZRK|Placa anterior: 240YJR
794ZRL|Adeudos
794ZRN|Sin adeudos
794ZRP|Sin adeudos
794ZRR|Adeudos
794ZRS|Adeudos
794ZRT|Adeudos
794ZRV|Sin adeudos
794ZRW|Adeudos
794ZRX|Sin adeudos
794ZRZ|Adeudos
794ZSA|ERROR. Revisar Placa
794ZSB|ERROR. Revisar Placa
794ZSC|Sin adeudos
794ZSD|Sin adeudos
794ZSE|Adeudos
794ZSG|Adeudos
794ZSL|Placa anterior: 150RYB
794ZSM|Adeudos
794ZSN|Sin adeudos
794ZSP|Sin adeudos
794ZSR|Placa anterior: 839WFD
794ZSS|Adeudos
794ZST|ERROR. Revisar Placa
794ZSU|Adeudos
794ZSW|Sin adeudos
794ZSY|Placa anterior: 361XZG
794ZSZ|Adeudos
794ZTA|Adeudos
794ZTB|Adeudos
794ZTC|Adeudos
794ZTD|Adeudos
794ZTE|Adeudos
794ZTF|Adeudos
794ZTG|El número de placa no se localizó en el padrón
794ZTH|Sin adeudos
794ZTK|Adeudos
794ZTM|Adeudos
794ZTN|Adeudos
794ZTP|Adeudos
794ZTR|Sin adeudos
794ZTS|Sin adeudos
794ZTT|Sin adeudos
794ZTU|Adeudos
794ZTV|EL VEHICULO FUE LOCALIZADO EN EL PADRON FISCAL DEL DISTRITO FEDERAL CON ESTATUS BAJA, ES NECESARIO QUE ACUDA A LA ADMINISTRACION TRIBUTARIA O CENTRO DE SERVICIO DE LA TESORERIA MAS CERCANO A SU DOMICILIO, A FIN DE REGISTRAR LOS DATOS DE SU VEHICULO, PRESENTANDO LOS SIGUIENTES DOCUMENTOS EN ORIGINAL Y COPIA PARA SU COTEJO
794ZTX|Sin adeudos
794ZTY|Sin adeudos
794ZTZ|Adeudos
794ZUA|Adeudos
794ZUB|Adeudos
794ZUC|Adeudos
794ZUD|El número de placa no se localizó en el padrón
794ZUE|EL VEHICULO FUE LOCALIZADO EN EL PADRON FISCAL DEL DISTRITO FEDERAL CON ESTATUS BAJA, ES NECESARIO QUE ACUDA A LA ADMINISTRACION TRIBUTARIA O CENTRO DE SERVICIO DE LA TESORERIA MAS CERCANO A SU DOMICILIO, A FIN DE REGISTRAR LOS DATOS DE SU VEHICULO, PRESENTANDO LOS SIGUIENTES DOCUMENTOS EN ORIGINAL Y COPIA PARA SU COTEJO
794ZUF|Sin adeudos
794ZUG|Adeudos
794ZUH|Adeudos
794ZUJ|Sin adeudos
794ZUK|Sin adeudos
794ZUL|Adeudos
794ZUN|Sin adeudos
794ZUP|Adeudos
794ZUR|Adeudos
794ZUS|Sin adeudos
794ZUT|Sin adeudos
794ZUU|Adeudos
794ZUV|Sin adeudos
794ZUX|Adeudos
794ZUY|Adeudos
794ZUZ|Adeudos
794ZVA|Sin adeudos
794ZVC|Adeudos
794ZVE|Placa anterior: 704ZBN
794ZVF|Adeudos
794ZVG|Sin adeudos
794ZVH|Sin adeudos
794ZVJ|Adeudos
794ZVK|Adeudos
794ZVL|Adeudos
794ZVM|Adeudos
794ZVN|Adeudos
794ZVR|Sin adeudos
794ZVS|Sin adeudos
794ZVT|EL VEHICULO FUE LOCALIZADO EN EL PADRON FISCAL DEL DISTRITO FEDERAL CON ESTATUS BAJA, ES NECESARIO QUE ACUDA A LA ADMINISTRACION TRIBUTARIA O CENTRO DE SERVICIO DE LA TESORERIA MAS CERCANO A SU DOMICILIO, A FIN DE REGISTRAR LOS DATOS DE SU VEHICULO, PRESENTANDO LOS SIGUIENTES DOCUMENTOS EN ORIGINAL Y COPIA PARA SU COTEJO
794ZVU|Sin adeudos
794ZVV|Placa anterior: 525XYH
794ZVW|Adeudos
794ZVX|Adeudos
794ZVY|EL VEHICULO FUE LOCALIZADO EN EL PADRON FISCAL DEL DISTRITO FEDERAL CON ESTATUS BAJA, ES NECESARIO QUE ACUDA A LA ADMINISTRACION TRIBUTARIA O CENTRO DE SERVICIO DE LA TESORERIA MAS CERCANO A SU DOMICILIO, A FIN DE REGISTRAR LOS DATOS DE SU VEHICULO, PRESENTANDO LOS SIGUIENTES DOCUMENTOS EN ORIGINAL Y COPIA PARA SU COTEJO
794ZVZ|Adeudos
794ZWA|VEHÍCULO CON ADEUDOS DE TENENCIA, FAVOR DE ACUDIR A LA ADMINISTRACIÓN TRIBUTARIA MÁS CERCANA A SU DOMICILIO, DE LUNES A VIERNES EN UN HORARIO DE 9:00 A 13:30 HORAS, CON LA SIGUIENTE DOCUMENTACIÓN EN ORIGINAL Y COPIA:
794ZWC|Sin adeudos
794ZWD|Adeudos
794ZWE|Sin adeudos
794ZWF|Adeudos
794ZWG|Placa anterior: 794ZWG
794ZWH|Adeudos
794ZWJ|Adeudos
794ZWK|Sin adeudos
794ZWL|Adeudos
794ZWM|Sin adeudos
794ZWN|Adeudos
794ZWR|Adeudos
794ZWS|Adeudos
794ZWT|Adeudos
794ZWU|Sin adeudos
794ZWV|Sin adeudos
794ZWW|Adeudos
794ZWX|Adeudos
794ZWY|Sin adeudos
794ZWZ|Sin adeudos
794ZXA|Sin adeudos
794ZXB|Adeudos
794ZXE|Adeudos
794ZXG|Sin adeudos
794ZXH|ERROR. Revisar Placa
794ZXJ|Adeudos
794ZXK|Adeudos
794ZXL|Sin adeudos
794ZXM|Placa anterior: 794ZXM
